,kernel,dimension,n_iters,calibrated,statistic,sample
8446,matern52,100,22,weightedmean,-7.022330923478585,579
8447,matern52,100,23,gpkern,-1.7121564561755034,579
8448,matern52,100,23,noise,1.7395538634744434,579
8449,matern52,100,23,spectrum,1.700034981361816,579
8450,matern52,100,22,none,-7.676634350516105,580
8451,matern52,100,22,weightedmean,-7.088955160855786,580
8452,matern52,100,22,gpkern,3.3602951121056464,580
8453,matern52,100,22,noise,1.5605262485493254,580
8454,matern52,100,22,spectrum,1.523355730739226,580
8455,matern52,100,22,none,-7.38497307009929,581
8456,matern52,100,22,weightedmean,-6.810747057242985,581
8457,matern52,100,22,gpkern,2.029241699126038,581
8458,matern52,100,22,noise,1.8243202581517395,581
8459,matern52,100,22,spectrum,1.7702810456897144,581
8460,matern52,100,23,none,-7.8853602186090495,582
8461,matern52,100,23,weightedmean,-7.283896105111552,582
8462,matern52,100,24,gpkern,-1.9832783319710305,582
8463,matern52,100,24,noise,0.5759941242301645,582
8464,matern52,100,24,spectrum,0.5516237708109744,582
8465,matern52,100,23,none,-8.34283955686637,583
8466,matern52,100,23,weightedmean,-7.701643865470165,583
8467,matern52,100,24,gpkern,1.2464764654390228,583
8468,matern52,100,24,noise,0.8468533877682614,583
8469,matern52,100,24,spectrum,0.8261091877577726,583
8470,matern52,100,22,none,-7.7701236495715715,584
8471,matern52,100,23,weightedmean,-7.469272959101771,584
8472,matern52,100,24,gpkern,1.4451357417804225,584
8473,matern52,100,24,noise,1.8172035164567095,584
8474,matern52,100,24,spectrum,1.789380805373737,584
8475,matern52,100,21,none,-7.520916438308857,585
8476,matern52,100,22,weightedmean,-7.077535786042947,585
8477,matern52,100,23,gpkern,-15.217259880702604,585
8478,matern52,100,23,noise,-15.217259880702604,585
8479,matern52,100,23,spectrum,-15.217259880702604,585
8480,matern52,100,22,none,-7.950530233147585,586
8481,matern52,100,22,weightedmean,-7.347125752715435,586
8482,matern52,100,23,gpkern,1.5589509081522723,586
8483,matern52,100,23,noise,1.3030455401841943,586
8484,matern52,100,23,spectrum,1.2732240082750352,586
8485,matern52,100,23,none,-8.702507775007097,587
8486,matern52,100,23,weightedmean,-8.153950033003461,587
8487,matern52,100,24,gpkern,4.047289294248897,587
8488,matern52,100,24,noise,1.6555205536297746,587
8489,matern52,100,24,spectrum,1.6247322185278583,587
8490,matern52,100,23,none,-7.863547667277301,588
8491,matern52,100,23,weightedmean,-7.260448530136312,588
8492,matern52,100,23,gpkern,-0.27031696417935613,588
8493,matern52,100,23,noise,1.3410493786788433,588
8494,matern52,100,23,spectrum,1.3021057358684027,588
8495,matern52,100,22,none,-7.7545413296977905,589
8496,matern52,100,22,weightedmean,-7.158248785267119,589
8497,matern52,100,22,gpkern,1.0191421595960857,589
8498,matern52,100,22,noise,1.4790411368779202,589
8499,matern52,100,22,spectrum,1.4267785797114412,589
8500,matern52,100,22,none,-6.819991289370855,590
8501,matern52,100,22,weightedmean,-6.191990572954558,590
8502,matern52,100,24,gpkern,-14.31027890554686,590
8503,matern52,100,24,noise,-14.31027890554686,590
8504,matern52,100,24,spectrum,-14.31027890554686,590
8505,matern52,100,22,none,-7.556008789530489,591
8506,matern52,100,22,weightedmean,-6.961665789453802,591
8507,matern52,100,22,gpkern,2.488754751999552,591
8508,matern52,100,22,noise,1.6475441933564061,591
8509,matern52,100,22,spectrum,1.5893576695789386,591
8510,matern52,100,22,none,-8.059608121228317,592
8511,matern52,100,23,weightedmean,-7.055368090873724,592
8512,matern52,100,23,gpkern,4.392651816380546,592
8513,matern52,100,23,noise,1.5470630237815448,592
8514,matern52,100,23,spectrum,1.5092768466605972,592
8515,matern52,100,22,none,-7.940604165368665,593
8516,matern52,100,22,weightedmean,-7.361891271197212,593
8517,matern52,100,22,gpkern,1.003206280432151,593
8518,matern52,100,22,noise,1.267709233930086,593
8519,matern52,100,22,spectrum,1.2068935309399555,593
8520,matern52,100,22,none,-6.849045083183206,594
8521,matern52,100,23,weightedmean,-7.382491379224286,594
8522,matern52,100,24,gpkern,4.17541953291805,594
8523,matern52,100,24,noise,3.131172243537076,594
8524,matern52,100,24,spectrum,3.1033415532706594,594
8525,matern52,100,22,none,-7.794766789007969,595
8526,matern52,100,23,weightedmean,-6.964940336141142,595
8527,matern52,100,23,gpkern,-1.879695766372166,595
8528,matern52,100,23,noise,1.6551272726789272,595
8529,matern52,100,23,spectrum,1.608516515665412,595
8530,matern52,100,22,none,-7.9838534709622015,596
8531,matern52,100,22,weightedmean,-7.369800199862058,596
8532,matern52,100,22,gpkern,-4.353733277734075,596
8533,matern52,100,22,noise,1.258510741661091,596
8534,matern52,100,22,spectrum,1.2073586533987677,596
8535,matern52,100,21,none,-7.728535855239243,597
8536,matern52,100,21,weightedmean,-7.166678637852248,597
8537,matern52,100,21,gpkern,1.5704157338112812,597
8538,matern52,100,21,noise,1.4778704664491564,597
8539,matern52,100,21,spectrum,1.416813316276704,597
8540,matern52,100,22,none,-8.046136488847349,598
8541,matern52,100,22,weightedmean,-7.4344436353689005,598
8542,matern52,100,23,gpkern,0.7291652877700145,598
8543,matern52,100,23,noise,1.770413078853468,598
8544,matern52,100,23,spectrum,1.7203911435482582,598
8545,matern52,100,23,none,-7.627134214517701,599
8546,matern52,100,23,weightedmean,-7.0673958579065825,599
8547,matern52,100,23,gpkern,3.1406972217974123,599
8548,matern52,100,23,noise,1.545959692643852,599
8549,matern52,100,23,spectrum,1.5029323942825819,599
8550,matern52,100,22,none,-8.389252182693598,600
8551,matern52,100,22,weightedmean,-7.792447521997881,600
8552,matern52,100,23,gpkern,1.44839993939996,600
8553,matern52,100,23,noise,0.9870126056516901,600
8554,matern52,100,23,spectrum,0.9491450273244797,600
8555,matern52,100,22,none,-8.038050753108504,601
8556,matern52,100,22,weightedmean,-7.4958270267042675,601
8557,matern52,100,22,gpkern,-4.643749532117926,601
8558,matern52,100,22,noise,1.160077566190063,601
8559,matern52,100,22,spectrum,1.1021958614135516,601
8560,matern52,100,23,none,-7.8284094101869,602
8561,matern52,100,23,weightedmean,-7.22207694299294,602
8562,matern52,100,23,gpkern,1.8236566824019875,602
8563,matern52,100,23,noise,1.3906643030365013,602
8564,matern52,100,23,spectrum,1.356459964119731,602
8565,matern52,100,22,none,-8.49220939716109,603
8566,matern52,100,23,weightedmean,-7.124659265464961,603
8567,matern52,100,23,gpkern,1.9349312572219062,603
8568,matern52,100,23,noise,1.44227923172219,603
8569,matern52,100,23,spectrum,1.4053079805813993,603
8570,matern52,100,24,none,-7.77411033519852,604
8571,matern52,100,24,weightedmean,-7.1686794687556485,604
8572,matern52,100,5,gpkern,-15.552196466437476,604
8573,matern52,100,25,noise,-0.17394401203602516,604
8574,matern52,100,25,spectrum,-0.20401795853036386,604
8575,matern52,100,22,none,-7.15401661566187,605
8576,matern52,100,22,weightedmean,-6.545475206686074,605
8577,matern52,100,23,gpkern,-14.483351551305404,605
8578,matern52,100,23,noise,-14.483351551305404,605
8579,matern52,100,23,spectrum,-14.483351551305404,605
8580,matern52,100,22,none,-7.3980558451722445,606
8581,matern52,100,22,weightedmean,-6.818686384193734,606
8582,matern52,100,23,gpkern,2.389583426254857,606
8583,matern52,100,23,noise,0.6488590915406367,606
8584,matern52,100,23,spectrum,0.6077972428712397,606
8585,matern52,100,23,none,-8.285227594520848,607
8586,matern52,100,23,weightedmean,-7.754607454652516,607
8587,matern52,100,23,gpkern,0.6953946812509222,607
8588,matern52,100,23,noise,0.6632059531739776,607
8589,matern52,100,23,spectrum,0.6231702003893069,607
8590,matern52,100,23,none,-8.369195528973659,608
8591,matern52,100,23,weightedmean,-7.786341770584879,608
8592,matern52,100,23,gpkern,-2.385604127774857,608
8593,matern52,100,23,noise,0.7688169110111769,608
8594,matern52,100,23,spectrum,0.7308085792311072,608
8595,matern52,100,23,none,-8.195871836324782,609
8596,matern52,100,23,weightedmean,-7.58991473119489,609
8597,matern52,100,23,gpkern,2.564785681836574,609
8598,matern52,100,23,noise,0.9908875519365454,609
8599,matern52,100,23,spectrum,0.9495127411291737,609
8600,matern52,100,21,none,-7.409448313550798,610
8601,matern52,100,22,weightedmean,-7.23219109531005,610
8602,matern52,100,22,gpkern,0.7572640895516054,610
8603,matern52,100,22,noise,1.4099083694459293,610
8604,matern52,100,22,spectrum,1.352757887872633,610
8605,matern52,100,21,none,-7.81272210353605,611
8606,matern52,100,21,weightedmean,-7.223872983438644,611
8607,matern52,100,21,gpkern,1.1935281403875853,611
8608,matern52,100,21,noise,1.3771027986029838,611
8609,matern52,100,21,spectrum,1.312489173815969,611
8610,matern52,100,23,none,-7.743125905804766,612
8611,matern52,100,24,weightedmean,-8.116026688982775,612
8612,matern52,100,24,gpkern,1.5785390167164781,612
8613,matern52,100,24,noise,0.2065878360039637,612
8614,matern52,100,24,spectrum,0.17243455507466665,612
8615,matern52,100,23,none,-7.539148324704737,613
8616,matern52,100,23,weightedmean,-6.951424533423362,613
8617,matern52,100,23,gpkern,2.891519933946754,613
8618,matern52,100,23,noise,1.6239829140980488,613
8619,matern52,100,23,spectrum,1.587057907533901,613
8620,matern52,100,21,none,-7.979179356046444,614
8621,matern52,100,22,weightedmean,-7.182629546012841,614
8622,matern52,100,22,gpkern,3.2354656714043206,614
8623,matern52,100,22,noise,1.3162753652706063,614
8624,matern52,100,22,spectrum,1.2650884545784193,614
8625,matern52,100,22,none,-7.867022808139577,615
8626,matern52,100,22,weightedmean,-7.258374138375585,615
8627,matern52,100,23,gpkern,2.117991221445765,615
8628,matern52,100,23,noise,0.9430901745628022,615
8629,matern52,100,23,spectrum,0.9027569266076174,615
8630,matern52,100,23,none,-8.539853399396236,616
8631,matern52,100,23,weightedmean,-7.758650766686626,616
8632,matern52,100,24,gpkern,3.5833709016595576,616
8633,matern52,100,24,noise,2.294890965920384,616
8634,matern52,100,24,spectrum,2.279372539797439,616
8635,matern52,100,22,none,-7.82776622605825,617
8636,matern52,100,23,weightedmean,-7.202510534752625,617
8637,matern52,100,23,gpkern,2.8696981568816895,617
8638,matern52,100,23,noise,1.399326320682097,617
8639,matern52,100,23,spectrum,1.349670476674949,617
8640,matern52,100,23,none,-7.896575688666277,618
8641,matern52,100,23,weightedmean,-7.283524087265568,618
8642,matern52,100,24,gpkern,-1.3314998451977047,618
8643,matern52,100,24,noise,1.1890935079649072,618
8644,matern52,100,24,spectrum,1.155842589555082,618
8645,matern52,100,22,none,-8.210956817343838,619
8646,matern52,100,22,weightedmean,-7.59840510473487,619
8647,matern52,100,22,gpkern,-8.384564004594274,619
8648,matern52,100,23,noise,1.8046014726872834,619
8649,matern52,100,23,spectrum,1.7601118011223034,619
8650,matern52,100,23,none,-8.662508965059937,620
8651,matern52,100,23,weightedmean,-7.8598160545827085,620
8652,matern52,100,24,gpkern,2.8889161881676606,620
8653,matern52,100,24,noise,1.2829592703445298,620
8654,matern52,100,24,spectrum,1.2521991504148868,620
8655,matern52,100,22,none,-6.655225818662288,621
8656,matern52,100,23,weightedmean,-6.99524941628936,621
8657,matern52,100,24,gpkern,-14.095551367928936,621
8658,matern52,100,24,noise,-14.095551367928936,621
8659,matern52,100,24,spectrum,-14.095551367928936,621
8660,matern52,100,22,none,-7.543417569009518,622
8661,matern52,100,24,weightedmean,-6.44166398972046,622
8662,matern52,100,24,gpkern,4.52005416535707,622
8663,matern52,100,24,noise,2.447380130526499,622
8664,matern52,100,24,spectrum,2.4161104750207887,622
8665,matern52,100,22,none,-8.5140682479653,623
8666,matern52,100,22,weightedmean,-7.91816156656472,623
8667,matern52,100,23,gpkern,1.4741159601979388,623
8668,matern52,100,23,noise,1.3669323120913321,623
8669,matern52,100,23,spectrum,1.3397321272574754,623
8670,matern52,100,22,none,-7.7382114194941405,624
8671,matern52,100,23,weightedmean,-8.545382632618843,624
8672,matern52,100,23,gpkern,-0.7216146717017535,624
8673,matern52,100,23,noise,-0.6887042802242815,624
8674,matern52,100,23,spectrum,-0.7303327226535208,624
8675,matern52,100,20,none,-6.823292109405984,625
8676,matern52,100,20,weightedmean,-6.2027142442930465,625
8677,matern52,100,20,gpkern,3.2205869646115017,625
8678,matern52,100,20,noise,2.38692380481391,625
8679,matern52,100,20,spectrum,2.2933101292034905,625
8680,matern52,100,22,none,-7.894282020176794,626
8681,matern52,100,22,weightedmean,-7.293101595850038,626
8682,matern52,100,22,gpkern,-1.0612547792367846,626
8683,matern52,100,22,noise,1.3079074663415118,626
8684,matern52,100,22,spectrum,1.248205586020584,626
8685,matern52,100,22,none,-7.911062758514945,627
8686,matern52,100,23,weightedmean,-7.320593216553795,627
8687,matern52,100,23,gpkern,3.2057058739675033,627
8688,matern52,100,23,noise,1.4139379689284437,627
8689,matern52,100,23,spectrum,1.373100501124537,627
8690,matern52,100,22,none,-7.34891745104966,628
8691,matern52,100,23,weightedmean,-7.277238571360275,628
8692,matern52,100,24,gpkern,-14.52221498362245,628
8693,matern52,100,24,noise,-14.52221498362245,628
8694,matern52,100,24,spectrum,-14.52221498362245,628
8695,matern52,100,23,none,-9.065947733049217,629
8696,matern52,100,23,weightedmean,-8.354873015623669,629
8697,matern52,100,24,gpkern,3.458846337625783,629
8698,matern52,100,24,noise,1.3817216693340395,629
8699,matern52,100,24,spectrum,1.351187493345141,629
8700,matern52,100,22,none,-8.392845016260877,630
8701,matern52,100,22,weightedmean,-7.785076781896716,630
8702,matern52,100,23,gpkern,1.3062237139800361,630
8703,matern52,100,23,noise,1.1500643898230396,630
8704,matern52,100,23,spectrum,1.1166835797570949,630
8705,matern52,100,22,none,-7.7069712026890995,631
8706,matern52,100,22,weightedmean,-7.12292368002528,631
8707,matern52,100,23,gpkern,2.6147730724874223,631
8708,matern52,100,23,noise,0.6586106982947117,631
8709,matern52,100,23,spectrum,0.60727271949624,631
8710,matern52,100,23,none,-8.521465779239398,632
8711,matern52,100,23,weightedmean,-7.877147571787031,632
8712,matern52,100,24,gpkern,3.5769162179794636,632
8713,matern52,100,24,noise,2.0035366252624405,632
8714,matern52,100,24,spectrum,1.9756379358970548,632
8715,matern52,100,22,none,-7.438061960920193,633
8716,matern52,100,23,weightedmean,-7.716240153081433,633
8717,matern52,100,23,gpkern,-0.42108445486423474,633
8718,matern52,100,23,noise,0.7866849508383322,633
8719,matern52,100,23,spectrum,0.7455449417472932,633
8720,matern52,100,24,none,-8.431810007547703,634
8721,matern52,100,24,weightedmean,-7.754066138105802,634
8722,matern52,100,24,gpkern,0.0920231625420902,634
8723,matern52,100,24,noise,0.9056014675269397,634
8724,matern52,100,24,spectrum,0.870046478668729,634
8725,matern52,100,22,none,-8.020259880375912,635
8726,matern52,100,22,weightedmean,-7.443447441381178,635
8727,matern52,100,23,gpkern,-0.0347218534190783,635
8728,matern52,100,23,noise,0.10938511450878563,635
8729,matern52,100,23,spectrum,0.06555270092984777,635
8730,matern52,100,23,none,-7.931220154283476,636
8731,matern52,100,23,weightedmean,-7.312687247333308,636
8732,matern52,100,23,gpkern,1.0605830341021325,636
8733,matern52,100,23,noise,1.2896418647373245,636
8734,matern52,100,23,spectrum,1.2408532430935846,636
8735,matern52,100,23,none,-8.214097095873893,637
8736,matern52,100,24,weightedmean,-8.874577241933062,637
8737,matern52,100,24,gpkern,-14.244032617779276,637
8738,matern52,100,24,noise,-14.244032617779276,637
8739,matern52,100,24,spectrum,-14.244032617779276,637
8740,matern52,100,23,none,-8.040781354265206,638
8741,matern52,100,23,weightedmean,-7.541132722839763,638
8742,matern52,100,24,gpkern,1.7480597340641308,638
8743,matern52,100,24,noise,1.203427003616405,638
8744,matern52,100,24,spectrum,1.1716242726405603,638
8745,matern52,100,23,none,-7.870117878503425,639
8746,matern52,100,24,weightedmean,-7.728760810219076,639
8747,matern52,100,24,gpkern,1.5122650797673414,639
8748,matern52,100,24,noise,0.9400864928450785,639
8749,matern52,100,24,spectrum,0.9147573974170942,639
8750,matern52,100,22,none,-8.035380718078471,640
8751,matern52,100,23,weightedmean,-7.329190654676405,640
8752,matern52,100,23,gpkern,0.07080607961326058,640
8753,matern52,100,23,noise,1.3184093147385565,640
8754,matern52,100,23,spectrum,1.2904053835075322,640
8755,matern52,100,22,none,-7.507872411896315,641
8756,matern52,100,23,weightedmean,-7.838940836827535,641
8757,matern52,100,24,gpkern,1.2818913758969792,641
8758,matern52,100,24,noise,2.397284964340907,641
8759,matern52,100,24,spectrum,2.365133249414683,641
8760,matern52,100,22,none,-8.079031788043705,642
8761,matern52,100,23,weightedmean,-6.876614927161116,642
8762,matern52,100,23,gpkern,-0.42230315549415165,642
8763,matern52,100,23,noise,1.7447503096225945,642
8764,matern52,100,23,spectrum,1.7030284631330805,642
8765,matern52,100,23,none,-7.569812080989561,643
8766,matern52,100,23,weightedmean,-6.952145911625543,643
8767,matern52,100,23,gpkern,-3.0510010687696423,643
8768,matern52,100,23,noise,1.638923411120433,643
8769,matern52,100,23,spectrum,1.5957317025443585,643
8770,matern52,100,22,none,-7.023257497220161,644
8771,matern52,100,23,weightedmean,-7.215825833669988,644
8772,matern52,100,24,gpkern,-0.41245443775958,644
8773,matern52,100,24,noise,1.3288552510563427,644
8774,matern52,100,24,spectrum,1.297351988886562,644
8775,matern52,100,24,none,-8.654715914120212,645
8776,matern52,100,24,weightedmean,-8.018040192105296,645
8777,matern52,100,25,gpkern,3.1084949572573652,645
8778,matern52,100,25,noise,0.3828142052775325,645
8779,matern52,100,25,spectrum,0.3537167728731303,645
8780,matern52,100,22,none,-7.931205375386169,646
8781,matern52,100,23,weightedmean,-8.04469107379511,646
8782,matern52,100,23,gpkern,2.2164844781093676,646
8783,matern52,100,23,noise,0.5889574605374155,646
8784,matern52,100,23,spectrum,0.5538698011350851,646
8785,matern52,100,23,none,-8.48932968833481,647
8786,matern52,100,23,weightedmean,-7.932872880978511,647
8787,matern52,100,23,gpkern,1.7879021612882002,647
8788,matern52,100,23,noise,0.670401195821825,647
8789,matern52,100,23,spectrum,0.6340178323391044,647
8790,matern52,100,21,none,-6.775125282568874,648
8791,matern52,100,22,weightedmean,-6.866640114534789,648
8792,matern52,100,23,gpkern,-15.007386896426324,648
8793,matern52,100,23,noise,-15.007386896426324,648
8794,matern52,100,23,spectrum,-15.007386896426324,648
8795,matern52,100,23,none,-7.689869995962022,649
8796,matern52,100,23,weightedmean,-7.120790372655469,649
8797,matern52,100,24,gpkern,-14.289035786353114,649
8798,matern52,100,24,noise,-14.289035786353114,649
8799,matern52,100,24,spectrum,-14.289035786353114,649
8800,matern52,100,23,none,-8.616242702125458,650
8801,matern52,100,23,weightedmean,-8.058056518412794,650
8802,matern52,100,23,gpkern,2.3125911042137055,650
8803,matern52,100,23,noise,0.6541071939667429,650
8804,matern52,100,23,spectrum,0.6145354315450438,650
8805,matern52,100,22,none,-8.205160322958442,651
8806,matern52,100,22,weightedmean,-7.632159901342123,651
8807,matern52,100,23,gpkern,-14.75712435975704,651
8808,matern52,100,23,noise,-14.75712435975704,651
8809,matern52,100,23,spectrum,-14.75712435975704,651
8810,matern52,100,23,none,-8.69936253445184,652
8811,matern52,100,23,weightedmean,-8.089022198993153,652
8812,matern52,100,23,gpkern,2.5749752514879622,652
8813,matern52,100,23,noise,0.5110037485661834,652
8814,matern52,100,23,spectrum,0.46867574507376464,652
8815,matern52,100,23,none,-7.717295952866522,653
8816,matern52,100,24,weightedmean,-8.282428149621538,653
8817,matern52,100,24,gpkern,0.9655810708943844,653
8818,matern52,100,24,noise,0.21992882496727262,653
8819,matern52,100,24,spectrum,0.19442465826986233,653
8820,matern52,100,20,none,-6.538115402327114,654
8821,matern52,100,20,weightedmean,-5.967069751227656,654
8822,matern52,100,20,gpkern,3.6344336528315377,654
8823,matern52,100,20,noise,2.6725291128033373,654
8824,matern52,100,20,spectrum,2.575103275701956,654
8825,matern52,100,22,none,-7.992490925643375,655
8826,matern52,100,23,weightedmean,-7.274562690564268,655
8827,matern52,100,23,gpkern,0.5422702882047497,655
8828,matern52,100,23,noise,1.3246732226455038,655
8829,matern52,100,23,spectrum,1.2793556252197646,655
8830,matern52,100,19,none,-6.609248073676185,656
8831,matern52,100,19,weightedmean,-6.054523611067445,656
8832,matern52,100,19,gpkern,-1.3646460590102991,656
8833,matern52,100,19,noise,2.6010432012414384,656
8834,matern52,100,19,spectrum,2.492447080560601,656
8835,matern52,100,22,none,-8.034326895284561,657
8836,matern52,100,22,weightedmean,-7.443032513509939,657
8837,matern52,100,23,gpkern,3.528798264679434,657
8838,matern52,100,23,noise,1.7225276712526485,657
8839,matern52,100,23,spectrum,1.6796939316993817,657
8840,matern52,100,23,none,-8.175940754993796,658
8841,matern52,100,23,weightedmean,-7.532301121842778,658
8842,matern52,100,24,gpkern,0.06113232181693018,658
8843,matern52,100,24,noise,1.4793926483957267,658
8844,matern52,100,24,spectrum,1.4445041691895986,658
8845,matern52,100,23,none,-7.829247963939958,659
8846,matern52,100,24,weightedmean,-8.284655957485358,659
8847,matern52,100,24,gpkern,1.115412434243102,659
8848,matern52,100,24,noise,0.7489616022440511,659
8849,matern52,100,24,spectrum,0.7173033199194525,659
8850,matern52,100,22,none,-7.963044553846162,660
8851,matern52,100,23,weightedmean,-7.442098255739289,660
8852,matern52,100,23,gpkern,1.0754534602224592,660
8853,matern52,100,23,noise,1.0891923767667762,660
8854,matern52,100,23,spectrum,1.054488963658717,660
8855,matern52,100,22,none,-7.71436279466645,661
8856,matern52,100,23,weightedmean,-7.0311868054955555,661
8857,matern52,100,23,gpkern,-2.230679369423682,661
8858,matern52,100,23,noise,1.6108963008574793,661
8859,matern52,100,23,spectrum,1.5703871371883502,661
8860,matern52,100,22,none,-7.8899930621455425,662
8861,matern52,100,23,weightedmean,-7.157254200377819,662
8862,matern52,100,23,gpkern,2.7368501722952843,662
8863,matern52,100,23,noise,1.3977145563417284,662
8864,matern52,100,23,spectrum,1.3592542205567026,662
8865,matern52,100,22,none,-7.714395619343126,663
8866,matern52,100,23,weightedmean,-7.700864119309005,663
8867,matern52,100,23,gpkern,-1.5094630456125948,663
8868,matern52,100,23,noise,0.9466992430833967,663
8869,matern52,100,23,spectrum,0.9027616253734703,663
8870,matern52,100,23,none,-8.560889949625137,664
8871,matern52,100,23,weightedmean,-7.9115301965879095,664
8872,matern52,100,24,gpkern,-14.01497022422775,664
8873,matern52,100,24,noise,-14.01497022422775,664
8874,matern52,100,24,spectrum,-14.01497022422775,664
8875,matern52,100,20,none,-6.699563240535717,665
8876,matern52,100,20,weightedmean,-6.147657651492237,665
8877,matern52,100,20,gpkern,3.20985203197285,665
8878,matern52,100,20,noise,2.5109562409117947,665
8879,matern52,100,20,spectrum,2.4220287266973988,665
8880,matern52,100,22,none,-7.619040908958221,666
8881,matern52,100,23,weightedmean,-7.6786891008400975,666
8882,matern52,100,23,gpkern,1.5510202505504145,666
8883,matern52,100,23,noise,0.8936859162925792,666
8884,matern52,100,23,spectrum,0.8539629102894626,666
8885,matern52,100,23,none,-8.121313185506128,667
8886,matern52,100,23,weightedmean,-7.552512973388895,667
8887,matern52,100,23,gpkern,3.7096800531107905,667
8888,matern52,100,23,noise,0.8775426268075086,667
8889,matern52,100,23,spectrum,0.8354031217635374,667
8890,matern52,100,23,none,-8.328045463269781,668
8891,matern52,100,23,weightedmean,-7.745782652425502,668
8892,matern52,100,24,gpkern,-1.6229035613770533,668
8893,matern52,100,24,noise,1.333309082012485,668
8894,matern52,100,24,spectrum,1.3044196176617735,668
8895,matern52,100,22,none,-6.834929191961601,669
8896,matern52,100,23,weightedmean,-7.4699352140222,669
8897,matern52,100,24,gpkern,0.9897120432032538,669
8898,matern52,100,24,noise,2.0683909559171076,669
8899,matern52,100,24,spectrum,2.0397970437744397,669
8900,matern52,100,23,none,-7.783312635836816,670
8901,matern52,100,23,weightedmean,-7.1087295585764805,670
8902,matern52,100,23,gpkern,4.147127133115649,670
8903,matern52,100,23,noise,1.4465696102819106,670
8904,matern52,100,23,spectrum,1.3982039640697081,670
8905,matern52,100,23,none,-7.645639544876808,671
8906,matern52,100,24,weightedmean,-13.91268304969848,671
8907,matern52,100,24,gpkern,-13.91268304969848,671
8908,matern52,100,24,noise,-13.91268304969848,671
8909,matern52,100,24,spectrum,-13.91268304969848,671
8910,matern52,100,23,none,-8.195154162203389,672
8911,matern52,100,23,weightedmean,-7.6254388825440245,672
8912,matern52,100,24,gpkern,-2.487530297255895,672
8913,matern52,100,24,noise,1.4302947233750731,672
8914,matern52,100,24,spectrum,1.395749400626661,672
8915,matern52,100,22,none,-7.722829296517263,673
8916,matern52,100,22,weightedmean,-7.1291242497382665,673
8917,matern52,100,22,gpkern,0.12703375713225928,673
8918,matern52,100,22,noise,1.4943422009288816,673
8919,matern52,100,22,spectrum,1.4325748065116877,673
8920,matern52,100,22,none,-7.573557805429958,674
8921,matern52,100,22,weightedmean,-6.946902456226532,674
8922,matern52,100,22,gpkern,3.1692296102944146,674
8923,matern52,100,22,noise,1.665588388135977,674
8924,matern52,100,22,spectrum,1.6111351042015998,674
8925,matern52,100,23,none,-7.872013865628482,675
8926,matern52,100,23,weightedmean,-7.308379331515219,675
8927,matern52,100,24,gpkern,-14.406303155790862,675
8928,matern52,100,24,noise,-14.406303155790862,675
8929,matern52,100,24,spectrum,-14.406303155790862,675
8930,matern52,100,23,none,-8.059608245727444,676
8931,matern52,100,23,weightedmean,-7.451545256531526,676
8932,matern52,100,23,gpkern,1.872782378729396,676
8933,matern52,100,23,noise,1.1254918866080494,676
8934,matern52,100,23,spectrum,1.0841152064075978,676
8935,matern52,100,22,none,-8.32013192897462,677
8936,matern52,100,23,weightedmean,-7.368114862338199,677
8937,matern52,100,23,gpkern,2.810508925470995,677
8938,matern52,100,23,noise,1.4468143205535011,677
8939,matern52,100,23,spectrum,1.4072473965693386,677
8940,matern52,100,22,none,-7.811354748613119,678
8941,matern52,100,22,weightedmean,-7.250263112093697,678
8942,matern52,100,22,gpkern,-0.47396369335651345,678
8943,matern52,100,22,noise,1.383926391776302,678
8944,matern52,100,22,spectrum,1.3356707103859915,678
8945,matern52,100,23,none,-7.991484884066811,679
8946,matern52,100,24,weightedmean,-7.4251058706760436,679
8947,matern52,100,24,gpkern,0.22613817051349328,679
8948,matern52,100,24,noise,1.179011830886139,679
8949,matern52,100,24,spectrum,1.1416991216036982,679
8950,matern52,100,23,none,-8.080666555661097,680
8951,matern52,100,24,weightedmean,-7.60282217233629,680
8952,matern52,100,24,gpkern,1.7847432487017416,680
8953,matern52,100,24,noise,0.9619554244773507,680
8954,matern52,100,24,spectrum,0.9309126724514001,680
8955,matern52,100,21,none,-7.630437820821713,681
8956,matern52,100,21,weightedmean,-7.086427708186935,681
8957,matern52,100,21,gpkern,-1.253194549751918,681
8958,matern52,100,21,noise,1.577578563665157,681
8959,matern52,100,21,spectrum,1.5102653410819973,681
8960,matern52,100,23,none,-7.823774176575041,682
8961,matern52,100,23,weightedmean,-7.235446564874914,682
8962,matern52,100,23,gpkern,4.031223033970582,682
8963,matern52,100,23,noise,1.360505340818531,682
8964,matern52,100,23,spectrum,1.311856068571513,682
8965,matern52,100,24,none,-8.018687255192383,683
8966,matern52,100,24,weightedmean,-7.384922342619207,683
8967,matern52,100,24,gpkern,-8.303357194297124,683
8968,matern52,100,25,noise,1.8232757701371902,683
8969,matern52,100,25,spectrum,1.8004405765892835,683
8970,matern52,100,22,none,-7.910265925684741,684
8971,matern52,100,22,weightedmean,-7.335275482489078,684
8972,matern52,100,23,gpkern,0.6720872756494818,684
8973,matern52,100,23,noise,1.40107460626839,684
8974,matern52,100,23,spectrum,1.3560185572488104,684
8975,matern52,100,22,none,-7.971934549604514,685
8976,matern52,100,23,weightedmean,-7.446723195515187,685
8977,matern52,100,23,gpkern,1.9445757762731026,685
8978,matern52,100,23,noise,1.033845994997618,685
8979,matern52,100,23,spectrum,0.9962254480188264,685
